,행정구역,동,차명,충전단자
16802,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
16803,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
16804,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
16805,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
16806,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
16807,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16808,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16809,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16810,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16811,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16812,강남구,대치동,GV60,"DC콤보, AC(5핀)"
16813,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16814,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16815,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16816,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16817,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16818,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16819,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16820,강남구,대치동,GV60,"DC콤보, AC(5핀)"
16821,강남구,대치동,GV60,"DC콤보, AC(5핀)"
16822,강남구,대치동,GV60,"DC콤보, AC(5핀)"
16823,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16824,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16825,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16826,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16827,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16828,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16829,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16830,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16831,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16832,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16833,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16834,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16835,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16836,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16837,강남구,대치동,GV60,"DC콤보, AC(5핀)"
16838,강남구,대치동,GV60,"DC콤보, AC(5핀)"
16839,강남구,대치동,GV60,"DC콤보, AC(5핀)"
16840,강남구,대치동,GV60,"DC콤보, AC(5핀)"
16841,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16842,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16843,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16844,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16845,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16846,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16847,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16848,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
16849,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
16850,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16851,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
16852,강남구,대치동,e-tron,"DC콤보, AC(5핀)"
16853,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16854,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16855,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16856,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16857,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16858,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16859,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16860,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16861,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16862,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16863,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16864,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16865,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16866,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16867,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16868,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16869,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16870,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16871,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16872,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16873,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16874,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16875,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16876,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16877,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16878,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16879,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16880,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16881,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16882,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16883,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16884,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16885,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16886,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16887,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16888,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16889,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16890,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16891,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16892,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16893,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16894,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16895,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16896,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16897,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16898,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16899,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16900,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16901,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16902,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16903,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16904,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16905,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16906,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16907,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16908,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16909,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16910,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16911,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16912,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16913,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16914,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16915,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16916,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16917,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16918,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16919,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16920,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16921,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16922,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16923,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16924,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16925,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16926,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16927,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16928,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16929,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16930,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16931,강남구,대치동,G80,"DC콤보, AC(5핀)"
16932,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16933,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16934,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16935,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16936,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16937,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16938,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16939,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16940,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16941,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16942,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16943,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16944,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16945,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16946,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16947,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16948,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16949,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16950,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16951,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16952,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16953,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16954,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16955,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16956,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16957,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16958,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16959,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16960,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16961,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16962,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16963,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16964,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16965,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16966,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16967,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16968,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16969,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16970,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16971,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16972,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16973,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16974,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16975,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16976,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16977,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16978,강남구,대치동,EV6,"DC콤보, AC(5핀)"
16979,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16980,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16981,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16982,강남구,대치동,GV60,"DC콤보, AC(5핀)"
16983,강남구,대치동,GV60,"DC콤보, AC(5핀)"
16984,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16985,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16986,강남구,대치동,GV60,"DC콤보, AC(5핀)"
16987,강남구,대치동,GV60,"DC콤보, AC(5핀)"
16988,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16989,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16990,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16991,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16992,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16993,강남구,대치동,GV60,"DC콤보, AC(5핀)"
16994,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16995,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16996,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16997,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
16998,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
16999,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
17000,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17001,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17002,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17003,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17004,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17005,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17006,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17007,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17008,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17009,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17010,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17011,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17012,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17013,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17014,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17015,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17016,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17017,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17018,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17019,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17020,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17021,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17022,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17023,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17024,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17025,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17026,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17027,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17028,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17029,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17030,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17031,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17032,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17033,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17034,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17035,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17036,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17037,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17038,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17039,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17040,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17041,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17042,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17043,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17044,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17045,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
17046,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17047,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17048,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17049,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17050,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17051,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17052,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17053,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17054,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17055,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17056,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17057,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17058,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17059,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17060,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17061,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17062,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17063,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17064,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17065,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17066,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17067,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17068,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17069,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17070,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17071,강남구,대치동,EV6,"DC콤보, AC(5핀)"
17072,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17073,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17074,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17075,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17076,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17077,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17078,강남구,대치동,CEVO-C SE,"DC콤보, AC(5핀)"
17079,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
17080,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
17081,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17082,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17083,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
17084,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17085,강남구,대치동,TWIZY,"DC콤보, AC(5핀)"
17086,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17087,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17088,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17089,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17090,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17091,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17092,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17093,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17094,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17095,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17096,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17097,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17098,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17099,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17100,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17101,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17102,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17103,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17104,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17105,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17106,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17107,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17108,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17109,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17110,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17111,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17112,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17113,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17114,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17115,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17116,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17117,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17118,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17119,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17120,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17121,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17122,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17123,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17124,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17125,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17126,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17127,강남구,대치동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
17128,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17129,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17130,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17131,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17132,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17133,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
17134,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17135,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
17136,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
17137,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17138,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17139,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17140,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17141,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17142,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17143,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17144,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17145,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17146,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17147,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17148,강남구,대치동,TWIZY,"DC콤보, AC(5핀)"
17149,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17150,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17151,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
17152,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
17153,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17154,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17155,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17156,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17157,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17158,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17159,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17160,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17161,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17162,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17163,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17164,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
17165,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17166,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17167,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17168,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
17169,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
